Produced Date,Product ID,Employee ID,Produced Quantity,Total Quantity,Work Hours
2017-08-10,g1007,1007,62,90,5
2017-08-10,h1008,1008,69,97,4
2017-08-10,i1009,1009,63,96,8
2017-08-10,j1010,1010,85,91,4
2017-08-11,a1001,1001,75,95,7
2017-08-11,b1002,1002,80,92,4
2017-08-11,c1003,1003,83,93,6
2017-08-11,d1004,1004,65,99,8
2017-08-11,e1005,1005,78,95,8
2017-08-11,f1006,1006,65,90,6
2017-08-11,g1007,1007,74,97,5
2017-08-11,h1008,1008,78,98,6
2017-08-11,i1009,1009,66,100,8
2017-08-11,j1010,1010,81,90,6
2017-08-12,a1001,1001,89,95,6
2017-08-12,b1002,1002,78,96,8
2017-08-12,c1003,1003,86,95,6
2017-08-12,d1004,1004,76,98,8
2017-08-12,e1005,1005,85,92,6
2017-08-12,f1006,1006,64,98,7
2017-08-12,g1007,1007,71,98,4
2017-08-12,h1008,1008,76,90,8
2017-08-12,i1009,1009,60,93,4
2017-08-12,j1010,1010,61,93,4
2017-08-13,a1001,1001,65,91,4
2017-08-13,b1002,1002,84,96,8
2017-08-13,c1003,1003,80,99,6
2017-08-13,d1004,1004,89,97,4
2017-08-13,e1005,1005,70,98,8
2017-08-13,f1006,1006,86,96,8
2017-08-13,g1007,1007,70,93,4
2017-08-13,h1008,1008,87,97,7
2017-08-13,i1009,1009,70,94,8
2017-08-13,j1010,1010,78,93,5
2017-08-14,a1001,1001,86,92,5
2017-08-14,b1002,1002,60,99,7
2017-08-14,c1003,1003,75,92,8
2017-08-14,d1004,1004,70,91,8
2017-08-14,e1005,1005,67,97,6
2017-08-14,f1006,1006,70,96,4
2017-08-14,g1007,1007,74,94,8
2017-08-14,h1008,1008,83,92,6
2017-08-14,i1009,1009,82,95,5
2017-08-14,j1010,1010,89,90,8
2017-08-15,a1001,1001,84,91,8
2017-08-15,b1002,1002,85,94,8
2017-08-15,c1003,1003,66,97,6
2017-08-15,d1004,1004,66,96,7
2017-08-15,e1005,1005,64,95,5
2017-08-15,f1006,1006,68,94,8
2017-08-15,g1007,1007,73,91,8
2017-08-15,h1008,1008,85,96,6
2017-08-15,i1009,1009,60,96,5
2017-08-15,j1010,1010,75,92,7
2017-08-16,a1001,1001,75,96,4
2017-08-16,b1002,1002,85,99,7
2017-08-16,c1003,1003,77,93,8
2017-08-16,d1004,1004,79,94,5
2017-08-16,e1005,1005,72,96,5
2017-08-16,f1006,1006,83,91,4
2017-08-16,g1007,1007,81,90,7
2017-08-16,h1008,1008,61,100,7
2017-08-16,i1009,1009,82,91,6
2017-08-16,j1010,1010,66,96,5
2017-08-17,a1001,1001,88,98,8
2017-08-17,b1002,1002,61,100,7
2017-08-17,c1003,1003,66,92,7
2017-08-17,d1004,1004,82,96,7
2017-08-17,e1005,1005,84,94,6
2017-08-17,f1006,1006,73,95,5
2017-08-17,g1007,1007,84,94,7
2017-08-17,h1008,1008,62,100,4
2017-08-17,i1009,1009,88,98,8
2017-08-17,j1010,1010,60,99,5
2017-08-18,a1001,1001,84,96,8
2017-08-18,b1002,1002,79,97,4
2017-08-18,c1003,1003,72,96,5
2017-08-18,d1004,1004,83,100,8
2017-08-18,e1005,1005,76,95,7
2017-08-18,f1006,1006,87,97,8
2017-08-18,g1007,1007,72,97,4
2017-08-18,h1008,1008,71,90,5
2017-08-18,i1009,1009,86,91,8
2017-08-18,j1010,1010,74,96,6
2017-08-19,a1001,1001,81,94,8
2017-08-19,b1002,1002,86,98,4
2017-08-19,c1003,1003,88,94,6
2017-08-19,d1004,1004,75,99,4
2017-08-19,e1005,1005,62,91,4
2017-08-19,f1006,1006,87,91,4
2017-08-19,g1007,1007,66,93,5
2017-08-19,h1008,1008,66,94,8
2017-08-19,i1009,1009,76,94,7
2017-08-19,j1010,1010,68,90,5
2017-08-20,a1001,1001,88,96,7
2017-08-20,b1002,1002,75,93,5
2017-08-20,c1003,1003,82,92,6
2017-08-20,d1004,1004,69,91,5
2017-08-20,e1005,1005,75,93,7
2017-08-20,f1006,1006,82,91,7
2017-08-20,g1007,1007,87,100,6
2017-08-20,h1008,1008,81,99,6
2017-08-20,i1009,1009,62,92,7
2017-08-20,j1010,1010,62,98,6
2017-08-21,a1001,1001,86,98,8
2017-08-21,b1002,1002,86,91,7
2017-08-21,c1003,1003,81,92,4
2017-08-21,d1004,1004,67,99,4
2017-08-21,e1005,1005,72,100,8
2017-08-21,f1006,1006,71,92,5
2017-08-21,g1007,1007,78,98,6
2017-08-21,h1008,1008,85,91,4
2017-08-21,i1009,1009,82,92,7
2017-08-21,j1010,1010,89,99,8
2017-08-22,a1001,1001,68,98,6
2017-08-22,b1002,1002,75,97,5
2017-08-22,c1003,1003,87,93,5
2017-08-22,d1004,1004,78,96,7
2017-08-22,e1005,1005,89,99,5
2017-08-22,f1006,1006,67,93,6
2017-08-22,g1007,1007,76,91,7
2017-08-22,h1008,1008,72,99,5
2017-08-22,i1009,1009,64,96,8
2017-08-22,j1010,1010,72,97,7
2017-08-23,a1001,1001,84,100,5
2017-08-23,b1002,1002,86,99,7
2017-08-23,c1003,1003,71,93,5
2017-08-23,d1004,1004,79,100,4
2017-08-23,e1005,1005,76,95,5
2017-08-23,f1006,1006,87,99,8
2017-08-23,g1007,1007,70,97,6
2017-08-23,h1008,1008,86,94,8
2017-08-23,i1009,1009,70,99,4
2017-08-23,j1010,1010,87,100,7
2017-08-24,a1001,1001,61,92,4
2017-08-24,b1002,1002,68,92,5
2017-08-24,c1003,1003,70,97,5
2017-08-24,d1004,1004,75,99,5
2017-08-24,e1005,1005,87,98,7
2017-08-24,f1006,1006,73,96,4
2017-08-24,g1007,1007,69,90,4
2017-08-24,h1008,1008,66,92,6
2017-08-24,i1009,1009,64,95,6
2017-08-24,j1010,1010,85,94,4
2017-08-25,a1001,1001,82,94,8
2017-08-25,b1002,1002,72,99,5
2017-08-25,c1003,1003,79,94,5
2017-08-25,d1004,1004,66,97,7
2017-08-25,e1005,1005,63,97,5
2017-08-25,f1006,1006,73,93,4
2017-08-25,g1007,1007,84,97,7
2017-08-25,h1008,1008,73,90,6
2017-08-25,i1009,1009,78,96,4
2017-08-25,j1010,1010,71,99,8
2017-08-26,a1001,1001,87,99,6
2017-08-26,b1002,1002,71,95,6
2017-08-26,c1003,1003,71,99,6
2017-08-26,d1004,1004,60,90,4
2017-08-26,e1005,1005,64,97,8
2017-08-26,f1006,1006,78,98,8
2017-08-26,g1007,1007,65,97,7
2017-08-26,h1008,1008,84,95,7
2017-08-26,i1009,1009,71,92,8
2017-08-26,j1010,1010,64,95,6
2017-08-27,a1001,1001,75,99,6
2017-08-27,b1002,1002,65,96,7
2017-08-27,c1003,1003,72,90,7
2017-08-27,d1004,1004,68,97,6
2017-08-27,e1005,1005,72,93,8
2017-08-27,f1006,1006,89,98,4
2017-08-27,g1007,1007,72,94,7
2017-08-27,h1008,1008,80,96,5
2017-08-27,i1009,1009,87,100,4
2017-08-27,j1010,1010,62,93,8
2017-08-28,a1001,1001,70,93,6
2017-08-28,b1002,1002,83,97,4
2017-08-28,c1003,1003,74,93,8
2017-08-28,d1004,1004,66,91,7
2017-08-28,e1005,1005,60,95,8
2017-08-28,f1006,1006,62,100,5
2017-08-28,g1007,1007,61,91,4
2017-08-28,h1008,1008,66,95,6
2017-08-28,i1009,1009,67,97,5
2017-08-28,j1010,1010,71,95,6
2017-08-29,a1001,1001,83,90,8
2017-08-29,b1002,1002,70,99,7
2017-08-29,c1003,1003,61,100,8
2017-08-29,d1004,1004,67,90,7
2017-08-29,e1005,1005,64,96,7
2017-08-29,f1006,1006,74,99,4
2017-08-29,g1007,1007,75,96,7
2017-08-29,h1008,1008,78,91,5
2017-08-29,i1009,1009,68,99,5
2017-08-29,j1010,1010,71,95,6
2017-08-30,a1001,1001,65,93,8
2017-08-30,b1002,1002,63,94,4
2017-08-30,c1003,1003,84,94,6
2017-08-30,d1004,1004,60,95,8
2017-08-30,e1005,1005,65,99,4
2017-08-30,f1006,1006,87,94,8
2017-08-30,g1007,1007,86,96,4
2017-08-30,h1008,1008,63,99,6
2017-08-30,i1009,1009,66,91,8
2017-08-30,j1010,1010,85,98,8
2017-08-31,a1001,1001,76,97,6
2017-08-31,b1002,1002,76,92,5
2017-08-31,c1003,1003,61,94,7
2017-08-31,d1004,1004,61,100,6
2017-08-31,e1005,1005,74,100,6
2017-08-31,f1006,1006,76,95,4
2017-08-31,g1007,1007,70,95,8
2017-08-31,h1008,1008,68,97,6
2017-08-31,i1009,1009,80,99,5
2017-08-31,j1010,1010,66,98,6
2017-09-01,a1001,1001,89,98,4
2017-09-01,b1002,1002,83,91,8
2017-09-01,c1003,1003,89,93,7
2017-09-01,d1004,1004,85,100,4
2017-09-01,e1005,1005,67,99,8
2017-09-01,f1006,1006,85,92,4
2017-09-01,g1007,1007,73,98,7
2017-09-01,h1008,1008,84,97,6
2017-09-01,i1009,1009,77,99,5
2017-09-01,j1010,1010,81,96,5
2017-09-02,a1001,1001,66,95,6
2017-09-02,b1002,1002,72,94,5
2017-09-02,c1003,1003,69,95,8
2017-09-02,d1004,1004,60,91,7
2017-09-02,e1005,1005,70,98,6
2017-09-02,f1006,1006,77,96,8
2017-09-02,g1007,1007,75,92,6
2017-09-02,h1008,1008,87,100,7
2017-09-02,i1009,1009,85,95,7
2017-09-02,j1010,1010,74,95,6
2017-09-03,a1001,1001,69,100,4
2017-09-03,b1002,1002,67,95,4
2017-09-03,c1003,1003,82,90,6
2017-09-03,d1004,1004,73,93,6
2017-09-03,e1005,1005,68,96,5
2017-09-03,f1006,1006,72,94,4
2017-09-03,g1007,1007,60,95,4
2017-09-03,h1008,1008,88,95,8
2017-09-03,i1009,1009,66,95,5
2017-09-03,j1010,1010,68,94,4
2017-09-04,a1001,1001,74,96,4
2017-09-04,b1002,1002,62,94,5
2017-09-04,c1003,1003,89,99,6
2017-09-04,d1004,1004,86,97,4
2017-09-04,e1005,1005,63,92,7
2017-09-04,f1006,1006,74,94,8
2017-09-04,g1007,1007,84,90,4
2017-09-04,h1008,1008,70,100,6
2017-09-04,i1009,1009,71,91,4
2017-09-04,j1010,1010,75,100,7
2017-09-05,a1001,1001,71,90,8
2017-09-05,b1002,1002,64,90,7
2017-09-05,c1003,1003,71,94,8
2017-09-05,d1004,1004,76,93,6
2017-09-05,e1005,1005,62,99,4
2017-09-05,f1006,1006,62,98,4
2017-09-05,g1007,1007,73,90,4
2017-09-05,h1008,1008,71,98,4
2017-09-05,i1009,1009,82,98,4
2017-09-05,j1010,1010,89,96,8
2017-09-06,a1001,1001,88,100,7
2017-09-06,b1002,1002,68,98,5
2017-09-06,c1003,1003,70,99,5
2017-09-06,d1004,1004,88,98,7
2017-09-06,e1005,1005,78,93,5
2017-09-06,f1006,1006,79,100,4
2017-09-06,g1007,1007,80,99,7
2017-09-06,h1008,1008,81,98,8
2017-09-06,i1009,1009,72,99,5
2017-09-06,j1010,1010,76,100,5
2017-09-07,a1001,1001,88,99,5
2017-09-07,b1002,1002,67,96,6
2017-09-07,c1003,1003,72,96,8
2017-09-07,d1004,1004,87,100,5
2017-09-07,e1005,1005,74,97,8
2017-09-07,f1006,1006,66,94,7
2017-09-07,g1007,1007,62,90,7
2017-09-07,h1008,1008,64,95,8
2017-09-07,i1009,1009,76,96,7
2017-09-07,j1010,1010,77,91,8
2017-09-08,a1001,1001,79,99,4
2017-09-08,b1002,1002,79,97,4
2017-09-08,c1003,1003,86,93,8
2017-09-08,d1004,1004,68,92,7
2017-09-08,e1005,1005,72,91,6
2017-09-08,f1006,1006,77,94,5
2017-09-08,g1007,1007,67,90,4
2017-09-08,h1008,1008,61,98,5
2017-09-08,i1009,1009,68,98,7
2017-09-08,j1010,1010,81,95,5
2017-09-09,a1001,1001,66,98,4
2017-09-09,b1002,1002,82,96,8
2017-09-09,c1003,1003,69,93,7
2017-09-09,d1004,1004,69,96,8
2017-09-09,e1005,1005,64,96,8
2017-09-09,f1006,1006,70,90,6
2017-09-09,g1007,1007,86,95,6
2017-09-09,h1008,1008,84,94,4
2017-09-09,i1009,1009,89,98,7
2017-09-09,j1010,1010,74,95,8
2017-09-10,a1001,1001,83,94,6
2017-09-10,b1002,1002,89,92,5
2017-09-10,c1003,1003,81,95,7
2017-09-10,d1004,1004,75,100,8
2017-09-10,e1005,1005,87,95,8
2017-09-10,f1006,1006,82,93,5
2017-09-10,g1007,1007,85,99,7
2017-09-10,h1008,1008,79,99,6
2017-09-10,i1009,1009,63,99,8
2017-09-10,j1010,1010,61,94,5
2017-09-11,a1001,1001,85,94,6
2017-09-11,b1002,1002,87,98,4
2017-09-11,c1003,1003,75,97,5
2017-09-11,d1004,1004,84,98,6
2017-09-11,e1005,1005,67,98,8
2017-09-11,f1006,1006,61,95,7
2017-09-11,g1007,1007,85,94,7
2017-09-11,h1008,1008,78,100,6
2017-09-11,i1009,1009,72,93,7
2017-09-11,j1010,1010,72,99,7
2017-09-12,a1001,1001,62,92,8
2017-09-12,b1002,1002,73,98,8
2017-09-12,c1003,1003,80,92,8
2017-09-12,d1004,1004,67,96,8
2017-09-12,e1005,1005,81,90,8
2017-09-12,f1006,1006,64,100,7
2017-09-12,g1007,1007,80,90,7
2017-09-12,h1008,1008,79,95,5
2017-09-12,i1009,1009,76,96,8
2017-09-12,j1010,1010,81,93,8
2017-09-13,a1001,1001,74,99,8
2017-09-13,b1002,1002,60,100,7
2017-09-13,c1003,1003,72,100,5
2017-09-13,d1004,1004,84,96,5
2017-09-13,e1005,1005,88,96,7
2017-09-13,f1006,1006,89,100,7
2017-09-13,g1007,1007,86,99,4
2017-09-13,h1008,1008,83,98,5
2017-09-13,i1009,1009,74,91,5
2017-09-13,j1010,1010,80,97,7
2017-09-14,a1001,1001,89,100,4
2017-09-14,b1002,1002,70,93,4
2017-09-14,c1003,1003,81,99,4
2017-09-14,d1004,1004,76,98,6
2017-09-14,e1005,1005,82,91,7
2017-09-14,f1006,1006,83,97,7
2017-09-14,g1007,1007,74,95,6
2017-09-14,h1008,1008,75,90,8
2017-09-14,i1009,1009,81,95,6
2017-09-14,j1010,1010,71,95,7
2017-09-15,a1001,1001,67,98,5
2017-09-15,b1002,1002,76,95,6
2017-09-15,c1003,1003,67,94,7
2017-09-15,d1004,1004,84,91,5
2017-09-15,e1005,1005,61,95,7
2017-09-15,f1006,1006,64,95,8
2017-09-15,g1007,1007,78,90,6
2017-09-15,h1008,1008,75,99,4
2017-09-15,i1009,1009,68,93,5
2017-09-15,j1010,1010,72,94,8
2017-09-16,a1001,1001,69,97,6
2017-09-16,b1002,1002,62,96,4
2017-09-16,c1003,1003,89,92,6
2017-09-16,d1004,1004,66,96,7
2017-09-16,e1005,1005,75,91,6
2017-09-16,f1006,1006,89,100,7
2017-09-16,g1007,1007,71,98,4
2017-09-16,h1008,1008,89,96,8
2017-09-16,i1009,1009,85,97,8
2017-09-16,j1010,1010,74,95,5
2017-09-17,a1001,1001,73,97,6
2017-09-17,b1002,1002,61,97,5
2017-09-17,c1003,1003,83,94,4
2017-09-17,d1004,1004,78,95,7
2017-09-17,e1005,1005,79,93,4
2017-09-17,f1006,1006,89,97,4
2017-09-17,g1007,1007,72,96,4
2017-09-17,h1008,1008,70,92,7
2017-09-17,i1009,1009,70,94,7
2017-09-17,j1010,1010,83,98,5
2017-09-18,a1001,1001,73,95,8
2017-09-18,b1002,1002,62,93,8
2017-09-18,c1003,1003,82,99,8
2017-09-18,d1004,1004,87,95,6
2017-09-18,e1005,1005,71,94,5
2017-09-18,f1006,1006,87,97,4
2017-09-18,g1007,1007,87,94,4
2017-09-18,h1008,1008,62,90,8
2017-09-18,i1009,1009,69,97,8
2017-09-18,j1010,1010,72,90,6
2017-09-19,a1001,1001,60,95,8
2017-09-19,b1002,1002,81,93,4
2017-09-19,c1003,1003,67,91,8
2017-09-19,d1004,1004,71,97,4
2017-09-19,e1005,1005,65,94,4
2017-09-19,f1006,1006,88,97,4
2017-09-19,g1007,1007,77,92,5
2017-09-19,h1008,1008,66,98,8
2017-09-19,i1009,1009,64,92,7
2017-09-19,j1010,1010,65,96,6
2017-09-20,a1001,1001,81,92,6
2017-09-20,b1002,1002,84,91,7
2017-09-20,c1003,1003,69,98,7
2017-09-20,d1004,1004,86,95,7
2017-09-20,e1005,1005,82,94,4
2017-09-20,f1006,1006,68,91,4
2017-09-20,g1007,1007,85,90,7
2017-09-20,h1008,1008,76,94,8
2017-09-20,i1009,1009,81,92,8
2017-09-20,j1010,1010,69,97,7
2017-09-21,a1001,1001,83,96,8
2017-09-21,b1002,1002,72,96,4
2017-09-21,c1003,1003,69,97,6
2017-09-21,d1004,1004,84,98,5
2017-09-21,e1005,1005,65,96,6
2017-09-21,f1006,1006,76,100,5
2017-09-21,g1007,1007,85,94,5
2017-09-21,h1008,1008,66,96,4
2017-09-21,i1009,1009,74,93,5
2017-09-21,j1010,1010,67,90,8
2017-09-22,a1001,1001,74,95,4
2017-09-22,b1002,1002,86,91,7
2017-09-22,c1003,1003,75,99,6
2017-09-22,d1004,1004,61,91,6
2017-09-22,e1005,1005,67,98,4
2017-09-22,f1006,1006,78,92,6
2017-09-22,g1007,1007,72,99,5
2017-09-22,h1008,1008,61,98,7
2017-09-22,i1009,1009,73,92,8
2017-09-22,j1010,1010,83,91,7
2017-09-23,a1001,1001,81,91,4
2017-09-23,b1002,1002,86,91,7
2017-09-23,c1003,1003,84,92,5
2017-09-23,d1004,1004,65,100,6
2017-09-23,e1005,1005,86,94,5
2017-09-23,f1006,1006,80,96,6
2017-09-23,g1007,1007,79,92,4
2017-09-23,h1008,1008,84,96,6
2017-09-23,i1009,1009,67,95,5
2017-09-23,j1010,1010,86,90,8
2017-09-24,a1001,1001,70,91,6
2017-09-24,b1002,1002,82,97,7
2017-09-24,c1003,1003,83,93,7
2017-09-24,d1004,1004,61,100,7
2017-09-24,e1005,1005,75,96,5
2017-09-24,f1006,1006,78,99,6
2017-09-24,g1007,1007,72,90,8
2017-09-24,h1008,1008,75,90,7
2017-09-24,i1009,1009,62,94,5
2017-09-24,j1010,1010,67,91,4
2017-09-25,a1001,1001,87,97,6
2017-09-25,b1002,1002,67,98,8
2017-09-25,c1003,1003,61,93,4
2017-09-25,d1004,1004,74,100,6
2017-09-25,e1005,1005,84,100,6
2017-09-25,f1006,1006,64,95,4
2017-09-25,g1007,1007,60,93,6
2017-09-25,h1008,1008,85,97,8
2017-09-25,i1009,1009,78,92,4
2017-09-25,j1010,1010,79,93,7
2017-09-26,a1001,1001,88,90,5
2017-09-26,b1002,1002,76,94,6
2017-09-26,c1003,1003,78,100,5
2017-09-26,d1004,1004,75,96,8
2017-09-26,e1005,1005,85,94,6
2017-09-26,f1006,1006,72,100,5
2017-09-26,g1007,1007,74,98,5
2017-09-26,h1008,1008,71,91,5
2017-09-26,i1009,1009,83,93,8
2017-09-26,j1010,1010,65,90,7
2017-09-27,a1001,1001,63,96,8
2017-09-27,b1002,1002,80,98,7
2017-09-27,c1003,1003,65,98,5
2017-09-27,d1004,1004,66,96,8
2017-09-27,e1005,1005,65,91,6
2017-09-27,f1006,1006,61,95,4
2017-09-27,g1007,1007,71,91,8
2017-09-27,h1008,1008,68,100,4
2017-09-27,i1009,1009,61,99,4
2017-09-27,j1010,1010,88,90,7
2017-09-28,a1001,1001,87,95,6
2017-09-28,b1002,1002,85,99,4
2017-09-28,c1003,1003,78,93,7
2017-09-28,d1004,1004,88,92,7
2017-09-28,e1005,1005,82,90,7
2017-09-28,f1006,1006,89,91,5
2017-09-28,g1007,1007,74,100,8
2017-09-28,h1008,1008,80,92,5
2017-09-28,i1009,1009,80,96,5
2017-09-28,j1010,1010,60,96,5
2017-09-29,a1001,1001,64,93,7
2017-09-29,b1002,1002,65,93,7
2017-09-29,c1003,1003,69,92,6
2017-09-29,d1004,1004,61,94,6
2017-09-29,e1005,1005,89,96,8
2017-09-29,f1006,1006,69,92,4
2017-09-29,g1007,1007,73,99,4
2017-09-29,h1008,1008,73,93,8
2017-09-29,i1009,1009,81,98,8
2017-09-29,j1010,1010,72,90,5
2017-09-30,a1001,1001,65,96,5
2017-09-30,b1002,1002,89,90,7
2017-09-30,c1003,1003,63,100,4
2017-09-30,d1004,1004,87,97,5
2017-09-30,e1005,1005,81,93,4
2017-09-30,f1006,1006,87,93,6
2017-09-30,g1007,1007,85,98,7
2017-09-30,h1008,1008,78,96,4
2017-09-30,i1009,1009,61,93,5
2017-09-30,j1010,1010,78,99,5
2017-10-01,a1001,1001,71,93,5
2017-10-01,b1002,1002,71,94,6
2017-10-01,c1003,1003,71,99,7
2017-10-01,d1004,1004,69,90,7
2017-10-01,e1005,1005,60,93,4
2017-10-01,f1006,1006,74,94,8
2017-10-01,g1007,1007,82,91,4
2017-10-01,h1008,1008,73,92,5
2017-10-01,i1009,1009,76,94,6
2017-10-01,j1010,1010,78,99,8
2017-10-02,a1001,1001,77,98,4
2017-10-02,b1002,1002,75,91,8
2017-10-02,c1003,1003,76,94,8
2017-10-02,d1004,1004,80,95,8
2017-10-02,e1005,1005,63,93,8
2017-10-02,f1006,1006,69,95,4
2017-10-02,g1007,1007,78,96,7
2017-10-02,h1008,1008,87,92,4
2017-10-02,i1009,1009,85,92,6
2017-10-02,j1010,1010,84,91,5
2017-10-03,a1001,1001,77,93,4
2017-10-03,b1002,1002,67,99,8
2017-10-03,c1003,1003,61,98,8
2017-10-03,d1004,1004,72,98,8
2017-10-03,e1005,1005,60,94,7
2017-10-03,f1006,1006,71,99,6
2017-10-03,g1007,1007,62,96,6
2017-10-03,h1008,1008,70,91,6
2017-10-03,i1009,1009,88,99,6
2017-10-03,j1010,1010,60,91,4
2017-10-04,a1001,1001,81,100,8
2017-10-04,b1002,1002,75,95,4
2017-10-04,c1003,1003,62,94,6
2017-10-04,d1004,1004,65,92,4
2017-10-04,e1005,1005,69,99,6
2017-10-04,f1006,1006,63,92,6
2017-10-04,g1007,1007,62,95,7
2017-10-04,h1008,1008,60,90,4
2017-10-04,i1009,1009,60,93,5
2017-10-04,j1010,1010,77,91,8
2017-10-05,a1001,1001,79,97,4
2017-10-05,b1002,1002,66,92,7
2017-10-05,c1003,1003,79,90,4
2017-10-05,d1004,1004,72,94,5
2017-10-05,e1005,1005,79,91,5
2017-10-05,f1006,1006,80,95,6
2017-10-05,g1007,1007,60,94,7
2017-10-05,h1008,1008,78,100,8
2017-10-05,i1009,1009,77,97,4
2017-10-05,j1010,1010,82,97,4
2017-10-06,a1001,1001,83,97,7
2017-10-06,b1002,1002,63,91,7
2017-10-06,c1003,1003,72,92,7
2017-10-06,d1004,1004,77,95,6
2017-10-06,e1005,1005,61,92,8
2017-10-06,f1006,1006,66,99,7
2017-10-06,g1007,1007,79,97,6
2017-10-06,h1008,1008,80,97,4
2017-10-06,i1009,1009,66,100,6
2017-10-06,j1010,1010,85,91,7
2017-10-07,a1001,1001,60,94,5
2017-10-07,b1002,1002,80,91,7
2017-10-07,c1003,1003,60,92,5
2017-10-07,d1004,1004,71,98,7
2017-10-07,e1005,1005,69,93,7
2017-10-07,f1006,1006,63,94,7
2017-10-07,g1007,1007,62,90,5
2017-10-07,h1008,1008,62,93,4
2017-10-07,i1009,1009,77,92,5
2017-10-07,j1010,1010,86,91,6
2017-10-08,a1001,1001,66,97,6
2017-10-08,b1002,1002,89,96,8
2017-10-08,c1003,1003,84,94,4
2017-10-08,d1004,1004,75,93,4
2017-10-08,e1005,1005,73,97,8
2017-10-08,f1006,1006,72,98,7
2017-10-08,g1007,1007,65,90,6
2017-10-08,h1008,1008,73,98,6
2017-10-08,i1009,1009,86,93,7
2017-10-08,j1010,1010,87,93,8
2017-10-09,a1001,1001,86,99,6
2017-10-09,b1002,1002,68,93,6
2017-10-09,c1003,1003,66,100,4
2017-10-09,d1004,1004,72,98,7
2017-10-09,e1005,1005,89,91,4
2017-10-09,f1006,1006,75,97,8
2017-10-09,g1007,1007,88,95,7
2017-10-09,h1008,1008,60,99,8
2017-10-09,i1009,1009,89,97,4
2017-10-09,j1010,1010,85,91,8
2017-10-10,a1001,1001,71,91,5
2017-10-10,b1002,1002,65,90,4
2017-10-10,c1003,1003,78,90,4
2017-10-10,d1004,1004,67,90,7
2017-10-10,e1005,1005,64,98,5
2017-10-10,f1006,1006,61,94,8
2017-10-10,g1007,1007,87,96,4
2017-10-10,h1008,1008,64,92,7
2017-10-10,i1009,1009,83,97,7
2017-10-10,j1010,1010,73,100,8
2017-10-11,a1001,1001,74,97,8
2017-10-11,b1002,1002,76,94,8
2017-10-11,c1003,1003,77,92,6
2017-10-11,d1004,1004,77,99,4
2017-10-11,e1005,1005,78,93,7
2017-10-11,f1006,1006,88,94,4
2017-10-11,g1007,1007,65,93,6
2017-10-11,h1008,1008,73,90,6
2017-10-11,i1009,1009,81,96,4
2017-10-11,j1010,1010,77,92,5
2017-10-12,a1001,1001,66,94,8
2017-10-12,b1002,1002,61,94,5
2017-10-12,c1003,1003,61,92,4
2017-10-12,d1004,1004,72,91,6
2017-10-12,e1005,1005,72,99,8
2017-10-12,f1006,1006,87,90,8
2017-10-12,g1007,1007,77,97,7
2017-10-12,h1008,1008,78,100,7
2017-10-12,i1009,1009,79,94,4
2017-10-12,j1010,1010,87,90,5
2017-10-13,a1001,1001,77,90,4
2017-10-13,b1002,1002,66,100,8
2017-10-13,c1003,1003,66,95,4
2017-10-13,d1004,1004,78,98,8
2017-10-13,e1005,1005,70,90,7
2017-10-13,f1006,1006,70,97,6
2017-10-13,g1007,1007,86,97,8
2017-10-13,h1008,1008,76,96,8
2017-10-13,i1009,1009,75,95,6
2017-10-13,j1010,1010,61,100,7
2017-10-14,a1001,1001,81,93,7
2017-10-14,b1002,1002,77,91,6
2017-10-14,c1003,1003,88,100,4
2017-10-14,d1004,1004,61,100,4
2017-10-14,e1005,1005,88,97,5
2017-10-14,f1006,1006,83,98,4
2017-10-14,g1007,1007,79,92,6
2017-10-14,h1008,1008,70,95,5
2017-10-14,i1009,1009,60,98,5
2017-10-14,j1010,1010,62,99,5
2017-10-15,a1001,1001,87,91,6
2017-10-15,b1002,1002,81,90,4
2017-10-15,c1003,1003,87,98,5
2017-10-15,d1004,1004,74,99,6
2017-10-15,e1005,1005,68,91,8
2017-10-15,f1006,1006,82,92,4
2017-10-15,g1007,1007,76,93,5
2017-10-15,h1008,1008,83,91,8
2017-10-15,i1009,1009,87,99,6
2017-10-15,j1010,1010,75,98,4
2017-10-16,a1001,1001,88,97,5
2017-10-16,b1002,1002,62,100,7
2017-10-16,c1003,1003,77,91,7
2017-10-16,d1004,1004,83,93,5
2017-10-16,e1005,1005,62,98,6
2017-10-16,f1006,1006,79,95,7
2017-10-16,g1007,1007,69,97,8
2017-10-16,h1008,1008,60,100,7
2017-10-16,i1009,1009,67,96,5
2017-10-16,j1010,1010,60,91,6
2017-10-17,a1001,1001,82,92,8
2017-10-17,b1002,1002,72,95,8
2017-10-17,c1003,1003,71,97,8
2017-10-17,d1004,1004,78,96,5
2017-10-17,e1005,1005,61,94,5
2017-10-17,f1006,1006,61,92,5
2017-10-17,g1007,1007,86,100,7
2017-10-17,h1008,1008,77,96,6
2017-10-17,i1009,1009,81,97,8
2017-10-17,j1010,1010,69,90,6
2017-10-18,a1001,1001,84,98,4
2017-10-18,b1002,1002,70,99,6
2017-10-18,c1003,1003,84,98,6
2017-10-18,d1004,1004,81,90,5
2017-10-18,e1005,1005,81,91,6
2017-10-18,f1006,1006,60,90,6
2017-10-18,g1007,1007,86,92,6
2017-10-18,h1008,1008,83,94,8
2017-10-18,i1009,1009,86,97,7
2017-10-18,j1010,1010,66,98,8
2017-10-19,a1001,1001,84,95,7
2017-10-19,b1002,1002,72,95,6
2017-10-19,c1003,1003,61,96,6
2017-10-19,d1004,1004,74,95,8
